time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.29000,20.87000,30.00000,162.20111,119.94889,2.20111,-0.05111,0.37727,-0.00892,0.39563,-0.00063,20.88732,30.00831,20.52334,30.00894,3.16506,0.00000,0.36398,false,true,true,false,false,true
0.30000,20.90000,30.00000,162.19151,119.94889,2.19151,-0.05111,0.37563,-0.00892,0.39139,-0.00239,20.91472,30.00655,20.55465,30.00894,3.13111,0.00000,0.36009,false,true,true,false,false,true
0.31000,20.93000,30.00000,162.18388,119.94889,2.18388,-0.05111,0.37433,-0.00892,0.38777,-0.00378,20.94242,30.00517,20.58567,30.00894,3.10215,0.00000,0.35677,false,true,true,false,false,true
0.32000,20.96000,30.00000,162.17793,119.94889,2.17793,-0.05111,0.37331,-0.00892,0.38470,-0.00487,20.97037,30.00408,20.61644,30.00894,3.07762,0.00000,0.35396,false,true,true,false,false,true
0.33000,20.99000,30.00000,162.17342,119.94889,2.17342,-0.05111,0.37254,-0.00892,0.38212,-0.00573,20.99857,30.00322,20.64701,30.00894,3.05697,0.00000,0.35160,false,true,true,false,false,true
0.34000,21.02000,30.00000,162.17010,119.94889,2.17010,-0.05111,0.37197,-0.00892,0.37997,-0.00640,21.02698,30.00254,20.67741,30.00894,3.03975,0.00000,0.34963,false,true,true,false,false,true
0.35000,21.05000,30.00000,162.16779,119.94889,2.16779,-0.05111,0.37158,-0.00892,0.37819,-0.00694,21.05560,30.00201,20.70767,30.00894,3.02551,0.00000,0.34800,false,true,true,false,false,true
0.36000,21.08000,30.00000,162.16631,119.94889,2.16631,-0.05111,0.37133,-0.00892,0.37673,-0.00736,21.08440,30.00159,20.73780,30.00894,3.01386,0.00000,0.34667,false,true,true,false,false,true
0.37000,21.11000,30.00000,162.16550,119.94889,2.16550,-0.05111,0.37119,-0.00892,0.37556,-0.00769,21.11336,30.00125,20.76785,30.00894,3.00445,0.00000,0.34560,false,true,true,false,false,true
0.38000,21.14000,30.00000,162.16524,119.94889,2.16524,-0.05111,0.37114,-0.00892,0.37462,-0.00795,21.14247,30.00099,20.79782,30.00894,2.99696,0.00000,0.34474,false,true,true,false,false,true
