time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.29000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.04490,-0.00086,120.01768,30.00830,119.97278,30.00916,0.00000,0.00000,0.04491,true,true,true,false,false,true
0.30000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.04115,-0.00262,120.01393,30.00654,119.97278,30.00916,0.00000,0.00000,0.04123,true,true,true,false,false,true
0.31000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03819,-0.00401,120.01097,30.00515,119.97278,30.00916,0.00000,0.00000,0.03840,true,true,true,false,false,true
0.32000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03586,-0.00510,120.00864,30.00406,119.97278,30.00916,0.00000,0.00000,0.03622,true,true,true,false,false,true
0.33000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03402,-0.00596,120.00681,30.00320,119.97278,30.00916,0.00000,0.00000,0.03454,true,true,true,false,false,true
0.34000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03258,-0.00664,120.00536,30.00252,119.97278,30.00916,0.00000,0.00000,0.03325,true,true,true,false,false,true
0.35000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03144,-0.00718,120.00422,30.00199,119.97278,30.00916,0.00000,0.00000,0.03225,true,true,true,false,false,true
0.36000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.03054,-0.00760,120.00333,30.00157,119.97278,30.00916,0.00000,0.00000,0.03147,true,true,true,false,false,true
0.37000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02983,-0.00793,120.00262,30.00123,119.97278,30.00916,0.00000,0.00000,0.03087,true,true,true,false,false,true
0.38000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02928,-0.00819,120.00206,30.00097,119.97278,30.00916,0.00000,0.00000,0.03040,true,true,true,false,false,true
0.39000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02884,-0.00840,120.00162,30.00077,119.97278,30.00916,0.00000,0.00000,0.03004,true,true,true,false,false,true
0.40000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02849,-0.00856,120.00128,30.00060,119.97278,30.00916,0.00000,0.00000,0.02975,true,true,true,false,false,true
0.41000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02822,-0.00869,120.00101,30.00048,119.97278,30.00916,0.00000,0.00000,0.02953,true,true,true,false,false,true
0.42000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02801,-0.00879,120.00079,30.00038,119.97278,30.00916,0.00000,0.00000,0.02935,true,true,true,false,false,true
0.43000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02784,-0.00887,120.00062,30.00030,119.97278,30.00916,0.00000,0.00000,0.02922,true,true,true,false,false,true
0.44000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02770,-0.00893,120.00049,30.00023,119.97278,30.00916,0.00000,0.00000,0.02911,true,true,true,false,false,true
0.45000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02760,-0.00898,120.00038,30.00018,119.97278,30.00916,0.00000,0.00000,0.02902,true,true,true,false,false,true
0.46000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02752,-0.00902,120.00030,30.00015,119.97278,30.00916,0.00000,0.00000,0.02896,true,true,true,false,false,true
0.47000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02745,-0.00905,120.00024,30.00012,119.97278,30.00916,0.00000,0.00000,0.02890,true,true,true,false,false,true
0.48000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02740,-0.00907,120.00019,30.00009,119.97278,30.00916,0.00000,0.00000,0.02886,true,true,true,false,false,true
0.49000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02736,-0.00909,120.00014,30.00007,119.97278,30.00916,0.00000,0.00000,0.02883,true,true,true,false,false,true
0.50000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02733,-0.00911,120.00011,30.00006,119.97278,30.00916,0.00000,0.00000,0.02881,true,true,true,false,false,true
0.51000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02730,-0.00912,120.00009,30.00005,119.97278,30.00916,0.00000,0.00000,0.02879,true,true,true,false,false,true
0.52000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02728,-0.00913,120.00007,30.00004,119.97278,30.00916,0.00000,0.00000,0.02877,true,true,true,false,false,true
0.53000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02727,-0.00913,120.00005,30.00003,119.97278,30.00916,0.00000,0.00000,0.02876,true,true,true,false,false,true
0.54000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02726,-0.00914,120.00004,30.00002,119.97278,30.00916,0.00000,0.00000,0.02875,true,true,true,false,false,true
0.55000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02725,-0.00914,120.00003,30.00002,119.97278,30.00916,0.00000,0.00000,0.02874,true,true,true,false,false,true
0.56000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02724,-0.00915,120.00002,30.00002,119.97278,30.00916,0.00000,0.00000,0.02873,true,true,true,false,false,true
0.57000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02723,-0.00915,120.00002,30.00001,119.97278,30.00916,0.00000,0.00000,0.02873,true,true,true,false,false,true
